data-start,data-end,data-deviceid,data-username,data-welcome,data-organization_name,data-project_name,data-data_consent,data-consent_given-access_consent,data-consent_given-field_fallow,data-consent_given-field_planted-post_harvest_record,data-consent_given-field_planted-post_harvest_tip,data-consent_given-field_planted-primary_crop_type,data-consent_given-field_planted-multiple_crops,data-consent_given-field_planted-multiple_crops_percentage,data-consent_given-field_planted-primary_crop,data-consent_given-field_planted-primary_crop_other,data-consent_given-field_planted-primary_coffee_variety_other,data-consent_given-field_planted-secondary_crop,data-consent_given-field_planted-secondary_crop_other,Cleaned_Coordinates,data-consent_given-field_planted-crop_development,data-consent_given-field_planted-primary_coffee_variety,data-consent_given-field_planted-trees_count,data-consent_given-field_planted-trees_planting_date,data-consent_given-field_planted-yield_reporting,data-consent_given-field_planted-yield_reporting_guide,data-consent_given-field_planted-repeat_tip,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,data-consent_given-field_planted-planting_date_type,data-consent_given-field_planted-planting_date_exact,data-consent_given-field_planted-planting_date_estimate,data-consent_given-field_planted-planting_date,data-consent_given-field_planted-harvesting_date_type,data-consent_given-field_planted-harvesting_date_exact,data-consent_given-field_planted-harvesting_date_estimate,data-consent_given-field_planted-harvesting_date,data-consent_given-water_source,data-consent_given-field_center,data-consent_given-field_center-altitude,data-consent_given-field_center-accuracy,data-consent_given-field_outside_corner,data-consent_given-field_outside_corner-altitude,data-consent_given-field_outside_corner-accuracy,data-consent_given-field_boundary,data-consent_given-field_area_grp-field_area,data-consent_given-field_area_grp-field_area_unit,data-consent_given-field_photo_ask,data-consent_given-field_photo_rpt,data-goodbye,data-meta-instanceID,KEY
16/4/2022 10:20,16/4/2022 10:23,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,perennial,no, ,cassava, , , , ,"-12.4863502,30.3681679", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2020,2020-12-01T00:00:00.000+02:00,month_year, ,1/4/2022,2022-04-01T00:00:00.000+02:00,rainfed, , , ,"-12.4863502,30.3681679",1218.748,4.218, ,0.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:059c054c-734b-4b64-a7ef-ad5d30a61fda,uuid:059c054c-734b-4b64-a7ef-ad5d30a61fda
16/4/2022 10:25,16/4/2022 10:31,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,groundnut, , , , ,"-12.4869505,30.3686914", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.4869505,30.3686914",1229.867,4.888, ,0.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:ef08594d-5273-4d0c-bf27-50710f9fd6ab,uuid:ef08594d-5273-4d0c-bf27-50710f9fd6ab
16/4/2022 10:33,16/4/2022 10:35,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,yes, ,annual,no, ,groundnut, , , , ,"-12.486828,30.3686389", , , , , , , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,month_year, ,1/4/2022,2022-04-01T00:00:00.000+02:00,rainfed, , , ,"-12.486828,30.3686389",1237.236,2.117, ,0.25,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:af18f008-8f02-4d8c-b228-6c1788de1e08,uuid:af18f008-8f02-4d8c-b228-6c1788de1e08
16/4/2022 10:35,16/4/2022 10:38,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-12.4867711,30.3687361",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-12.4867711,30.3687361",1231.773,1.505, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:5e3a5e8b-0cce-4b76-a144-4174fcca92b0,uuid:5e3a5e8b-0cce-4b76-a144-4174fcca92b0
16/4/2022 10:40,16/4/2022 10:42,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,perennial,no, ,cassava, , , , ,"-12.486665,30.3688036", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/1/2024,2024-01-01T00:00:00.000+02:00,rainfed, , , ,"-12.486665,30.3688036",1235.354,1.434, ,0.75,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:887e234f-54cd-4c2f-8ea6-b0681f816d68,uuid:887e234f-54cd-4c2f-8ea6-b0681f816d68
16/4/2022 10:50,16/4/2022 10:53,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-12.4858882,30.3737241", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-12.4858882,30.3737241",1235.022,2.88, ,0.75,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:34f67c57-9a74-4839-becb-80cb670bd736,uuid:34f67c57-9a74-4839-becb-80cb670bd736
16/4/2022 11:40,16/4/2022 11:43,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,millet, , , , ,"-12.4868333,30.3627579",seeding, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.4868333,30.3627579",1208.884,2.343, ,200,square_meter,yes,data-consent_given-field_photo_rpt, ,uuid:337a0de0-2347-407c-8c09-1c00d3af2a40,uuid:337a0de0-2347-407c-8c09-1c00d3af2a40
16/4/2022 11:53,16/4/2022 11:56,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-12.4835314,30.3546837",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.4835314,30.3546837",1185.41,4.104, ,0.75,square_meter,yes,data-consent_given-field_photo_rpt, ,uuid:f817feee-3430-4622-901d-5daca9d5287b,uuid:f817feee-3430-4622-901d-5daca9d5287b
16/4/2022 12:14,16/4/2022 12:17,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,perennial,no, ,cassava, , , , ,"-12.4740626,30.371405", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.4740626,30.371405",1345.889,4.155, ,0.25,square_meter,yes,data-consent_given-field_photo_rpt, ,uuid:67465fe4-0457-4a9a-9e56-3feb22ee054e,uuid:67465fe4-0457-4a9a-9e56-3feb22ee054e
16/4/2022 12:20,16/4/2022 12:21,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-12.4751056,30.371827",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/5/2022,2022-05-01T00:00:00.000+02:00,rainfed, , , ,"-12.4751056,30.371827",1200.861,2.742, ,0.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:dcceeb89-d34c-4498-9f38-2d4d2e17d7d5,uuid:dcceeb89-d34c-4498-9f38-2d4d2e17d7d5
16/4/2022 12:52,16/4/2022 12:54,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-12.4778621,30.3801547",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.4778621,30.3801547",1224.771,3.377, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:e8160352-2d05-41d2-a7ea-847dc018ac4a,uuid:e8160352-2d05-41d2-a7ea-847dc018ac4a
16/4/2022 13:34,16/4/2022 13:38,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,rice, , , , ,"-12.400155,30.352085",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-12.4000745,30.3522107",1224.771,2.429, ,6.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:ab007751-f796-47e8-be26-359f8ca0ccbb,uuid:ab007751-f796-47e8-be26-359f8ca0ccbb
16/4/2022 15:21,16/4/2022 15:24,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,perennial,no, ,cassava, , , , ,"-12.317755,30.317188", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.3177777,30.3171063",1224.771,1.127, ,1,hectare,no,data-consent_given-field_photo_rpt, ,uuid:0ac17c7f-02b6-4624-9ac2-38221577e834,uuid:0ac17c7f-02b6-4624-9ac2-38221577e834
16/4/2022 16:26,16/4/2022 16:28,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-12.503202,30.36003",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,month_year, ,1/4/2022,2022-04-01T00:00:00.000+02:00,rainfed, , , ,"-12.5032535,30.3600164",1224.771,2.677, ,0.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:08ef55f4-9277-4133-a5ca-b2f28f2d9bdb,uuid:08ef55f4-9277-4133-a5ca-b2f28f2d9bdb
16/4/2022 17:00,16/4/2022 17:02,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-12.6628226,30.3953185", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-12.6628226,30.3953185",1272.475,3.849, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:27f01089-4830-4fe5-96ed-0001800e3d8d,uuid:27f01089-4830-4fe5-96ed-0001800e3d8d
16/4/2022 17:07,16/4/2022 17:10,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-12.695377,30.399877",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.6953043,30.4002073",1277.32,3.746, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:1a96cd9b-2f95-4038-8a8f-2d5b513a7cda,uuid:1a96cd9b-2f95-4038-8a8f-2d5b513a7cda
16/4/2022 17:22,16/4/2022 17:24,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,perennial,no, ,cassava, , , , ,"-12.839993,30.40335", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.8398461,30.4035142",1457.357,3.778, ,200,square_meter,yes,data-consent_given-field_photo_rpt, ,uuid:b20766b8-7e53-47b2-8387-a848a617324a,uuid:b20766b8-7e53-47b2-8387-a848a617324a
16/4/2022 17:31,16/4/2022 17:32,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-12.8421173,30.4017633",seeding, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.8421173,30.4017633",1374.581,1.773, ,1,square_meter,yes,data-consent_given-field_photo_rpt, ,uuid:264767dd-18ed-4800-96aa-429145a0e036,uuid:264767dd-18ed-4800-96aa-429145a0e036
16/4/2022 17:35,16/4/2022 17:41,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,institutional,no,no,no, ,perennial,no, ,cassava, , , , ,"-12.8415982,30.4021314", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-12.8415982,30.4021314",1409.302,9.605, ,0.5,square_meter,yes,data-consent_given-field_photo_rpt, ,uuid:d687ea10-5dcd-44f1-927c-8d44bccbc681,uuid:d687ea10-5dcd-44f1-927c-8d44bccbc681
17/4/2022 11:02,17/4/2022 11:09,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-13.669061,29.419688", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,irrigated, , , ,"-13.6698634,29.4203428",1335.148,1.35, ,25,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:c18c810d-186d-4b94-bb8a-e6d2af6e71eb,uuid:c18c810d-186d-4b94-bb8a-e6d2af6e71eb
17/4/2022 11:13,17/4/2022 11:20,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,institutional,no,no,no, ,tree, , ,other_tree,Macadamia, , , ,"-13.684446,29.414367", , ,6000,1/1/2020,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt, , , , ,unknown, , , ,rainfed, , , ,"-13.68381,29.412586",1337.09,1.064, ,6,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:ddad39b2-8e61-45d3-9369-7aeb607863ed,uuid:ddad39b2-8e61-45d3-9369-7aeb607863ed
17/4/2022 11:25,17/4/2022 11:28,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,institutional,no,no,no, ,annual,no, ,soybean, , , , ,"-13.709626,29.426533", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/11/2021,2021-11-01T00:00:00.000+02:00,month_year, ,1/5/2022,2022-05-01T00:00:00.000+02:00,irrigated, , , ,"-13.7090114,29.4270134",1261.765,1.642, ,80,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:e7faa503-e45f-4a7e-ac5b-65d2cb52e32f,uuid:e7faa503-e45f-4a7e-ac5b-65d2cb52e32f
17/4/2022 11:31,17/4/2022 11:33,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,institutional,no,no,no, ,perennial,no, ,other_perennial,Bananas, , , ,"-13.717869,29.440705", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,irrigated, , , ,"-13.7177061,29.4406756",1260.789,1.56, ,8,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:99e78cb3-e704-4a62-9299-41afd3616a83,uuid:99e78cb3-e704-4a62-9299-41afd3616a83
17/4/2022 12:49,17/4/2022 12:51,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-13.895993,29.413981", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/5/2022,2022-05-01T00:00:00.000+02:00,irrigated, , , ,"-13.8948892,29.4154516",1310.447,3.398, ,50,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:3a64d8f1-ea93-4161-91fe-1067dd268083,uuid:3a64d8f1-ea93-4161-91fe-1067dd268083
17/4/2022 13:00,17/4/2022 13:02,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.9154069,29.4166007",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9154069,29.4166007",1212.857,1.335, ,0.25,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:02a48192-b747-4ad0-b756-2b9b4b1fab74,uuid:02a48192-b747-4ad0-b756-2b9b4b1fab74
17/4/2022 13:14,17/4/2022 13:16,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-13.934759,29.394", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.934781,29.3940666",1300.624,2.047, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:4993cf78-cd0d-42bd-899e-4b14bfa0b838,uuid:4993cf78-cd0d-42bd-899e-4b14bfa0b838
17/4/2022 13:36,17/4/2022 13:38,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.953936,29.376335",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/12/2021,2021-12-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9539106,29.3765342",1308.524,1.89, ,0.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:9b7dc6cd-7275-4c58-bc12-e0f204d6ba6c,uuid:9b7dc6cd-7275-4c58-bc12-e0f204d6ba6c
17/4/2022 13:45,17/4/2022 13:47,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.9666554,29.3719531",seeding, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9666554,29.3719531",1268.109,2.35, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:d2886b51-d5e2-4da7-b6e8-0110e30ed84d,uuid:d2886b51-d5e2-4da7-b6e8-0110e30ed84d
17/4/2022 13:50,17/4/2022 13:52,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.9702468,29.3692908",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9702468,29.3692908",1264.574,3.423, ,0.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:e4a5ce08-2d1a-4ceb-ad9c-f247491d513b,uuid:e4a5ce08-2d1a-4ceb-ad9c-f247491d513b
17/4/2022 13:56,17/4/2022 13:57,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.9745618,29.3683629",seeding, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9745618,29.3683629",1255.722,1.059, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:69264e20-8ac1-4d75-b230-1968f6e27a1e,uuid:69264e20-8ac1-4d75-b230-1968f6e27a1e
17/4/2022 14:04,17/4/2022 14:06,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-13.980767,29.3652147",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.980767,29.3652147",1291.716,1.39, ,0.75,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:15edb826-15c0-4d44-951f-0e2743464dab,uuid:15edb826-15c0-4d44-951f-0e2743464dab
17/4/2022 14:14,17/4/2022 14:15,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.9904107,29.3602755",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/11/2021,2021-11-01T00:00:00.000+02:00,month_year, ,1/5/2022,2022-05-01T00:00:00.000+02:00,rainfed, , , ,"-13.9904107,29.3602755",1274.241,3.417, ,3,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:98d63567-d1db-44ca-b999-eae0f82b7640,uuid:98d63567-d1db-44ca-b999-eae0f82b7640
17/4/2022 14:19,17/4/2022 14:21,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-13.9943822,29.3582809", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9943822,29.3582809",1288.247,1.24, ,2.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:85145a5f-2242-48a5-b127-e95b7f783426,uuid:85145a5f-2242-48a5-b127-e95b7f783426
17/4/2022 14:27,17/4/2022 14:29,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,soybean, , , , ,"-13.9971932,29.3568525", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9971932,29.3568525",1282.618,4.918, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:20a8bd0b-cff8-4dac-b64d-1ff92dfb1efd,uuid:20a8bd0b-cff8-4dac-b64d-1ff92dfb1efd
17/4/2022 14:30,17/4/2022 14:31,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.9969746,29.3567725",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-13.9969746,29.3567725",1278.197,1.093, ,1.5,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:725bc71c-7fd0-4edd-b711-9d6986e7d0a1,uuid:725bc71c-7fd0-4edd-b711-9d6986e7d0a1
17/4/2022 14:34,17/4/2022 14:37,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-13.9987883,29.3562603",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/11/2021,2021-11-01T00:00:00.000+02:00,month_year, ,1/5/2022,2022-05-01T00:00:00.000+02:00,rainfed, , , ,"-13.9987883,29.3562603",1269.471,1.275, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:f40a081d-9d63-4554-984a-7fd5cfed73c9,uuid:f40a081d-9d63-4554-984a-7fd5cfed73c9
17/4/2022 14:48,17/4/2022 14:51,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,yes,100,soybean, , ,other_annual,Sunflower,"-14.0184266,29.3511335", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/1/2022,2022-01-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-14.0184266,29.3511335",1272.244,2.046, ,1,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:91cd2855-6856-4908-87f9-06a70a06d16f,uuid:91cd2855-6856-4908-87f9-06a70a06d16f
17/4/2022 14:52,17/4/2022 14:53,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.0184733,29.3510625",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/11/2021,2021-11-01T00:00:00.000+02:00,month_year, ,1/5/2022,2022-05-01T00:00:00.000+02:00,rainfed, , , ,"-14.0184733,29.3510625",1279.235,4.045, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:d61e455c-9669-457d-bbf1-d8f2e67baf20,uuid:d61e455c-9669-457d-bbf1-d8f2e67baf20
17/4/2022 14:54,17/4/2022 14:55,collect:EgWUVVKp3G3XRnZc,Ministry1, ,RCMRD,Zambia Crop type mapping,farmer,no,no,no, ,annual,no, ,maize, , , , ,"-14.0182952,29.351118",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,month_year, ,1/11/2021,2021-11-01T00:00:00.000+02:00,month_year, ,1/6/2022,2022-06-01T00:00:00.000+02:00,rainfed, , , ,"-14.0182952,29.351118",1272.77,2.099, ,2,hectare,yes,data-consent_given-field_photo_rpt, ,uuid:a3f6fb30-5eca-442d-a79d-b746da1711d3,uuid:a3f6fb30-5eca-442d-a79d-b746da1711d3
